path,label,group,width,height,sha256,pixel_sha256,phash,split_group
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121439.jpg,Healthy,,300,300,59c337097bcc6be3a50084428fea78a1bca512f3f38e80db9330314c121ccc38,68e82b5aca3484b9372ac00a84ecb23459b77fb3d8e6f84bcde5f9c1df41f5ec,7524992482161088059,group-00326
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121445.jpg,Healthy,,300,300,945ea598b3ca3f5411aaf67c6b5c488bff7833b1e1814dfee545e03895fd1752,caf1044cf43319de9b60758e5e203f594c091963233ee82c20ef65a1dd7eeb56,4499325553096980085,group-00327
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121450.jpg,Healthy,,300,300,d2478fa5758e5527902c7ca0c864cf8e23a891ac7eaf1a96f8a6390bf99a47b6,67a64ab888c2a90440471702fa05828de3e80f237eda58cd4d29e82f2177a837,6789410361658504957,group-00328
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121453.jpg,Healthy,,300,300,174d604ed585f64210ffa02228af8750f6d1366df47bf1ab12463d54b1e26b2c,275a72cc70518ea022e6068df450049ae4300ae148fd17f38e90c1e779d73a4e,7380419688951115877,group-00329
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121454.jpg,Healthy,,300,300,9e5ab2973e1ae667401a8f6c70b9a2594239753230b4a5e0388b9a2fa0cd694d,dfb0f2b93f65f8fd83bb9064b239615b9d3cd02e3bbc88f1ac2bc06a000b090a,1313523330780690661,group-00330
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121457.jpg,Healthy,,300,300,cb3857df3cd30050537c822f178a472f9ce1ca371d12943f176929d690290fe9,2453d19c341dd7b516d0cbc27214d96ca4008417cd02ba102de3c2c24bca601c,2421119238185149605,group-00331
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121459.jpg,Healthy,,300,300,49a833b1b2f3deeab22e511b3eea0d23a9f2dab959a3eecbea046301d122723f,3bfc7a1ac12fca3e46ea346cc4294503bbafb002112d9ffcc99c922ecd8851e0,1631659701693951542,group-00332
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121501.jpg,Healthy,,300,300,213fb57c6a69521e34f8d4b7a0ae7d4fd8ec96be81fb470e8bce2142f58fde1b,5d2b15fb74f5a1896866de1c0d8b9edec1b87fbd485631737df699980deefe88,616084569533690201,group-00333
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121504.jpg,Healthy,,300,300,62e62944ca78c63a4028021431e52586c14f527ab351ca6dbcad43d85208b6a2,242b0782f4eb4e91049a340b2524724ac967b6e766f151301ea076f95336ddb1,2459720261875259480,group-00334
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121505.jpg,Healthy,,300,300,10bdb9476f45c6bac5f1eb1b369650788c1ba03271798df2b5f92bfb9a1d9cff,cad179103af938b7bbf3a0446fb779a378ebe2b1bfcbfda613c6129e947767e0,732000982479583352,group-00335
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121507.jpg,Healthy,,300,300,e2ea147df56c65c269713313ed8a424d5b842e66c45028ce41d65be1e6827e2d,883ec95d0e09066ef4da9cf8cda78eb98e9226af25fc54134c4486c59f43fb36,7372607707312527704,group-00336
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121509.jpg,Healthy,,300,300,47d13bec819898619c841658047b31f51b4f958221794d8cb72d12d65a6637f9,1c06a2261b418afaf689120e2921182979432395180df5a50f3d301698d47a4d,5332477221337557336,group-00337
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121511.jpg,Healthy,,300,300,8a764ba7a9c4e39671d5eae2130021ed97104d7731bba714bafedde433e57dd3,f68fdb93bcfbf1f70e634a8ecfc165472dad86494d520649da4d6df98525ea96,2432199673863189544,group-00338
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121513.jpg,Healthy,,300,300,967a2d5171543d2b20bb4315d38ad44760e2d980a5fe7a17b3d1de1cf76430f1,3c87739d7fe58e805fba0dd74535a92f151900903177276857013e63d2cad28e,357123269975324684,group-00339
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121515.jpg,Healthy,,300,300,7862a4cedb06006c23af26a83f64025be026bd82e7324de81cd3a952df2da9b2,31fbe00e38a2b241f64e27bda7fd363ad9c31fe328585c1fea8cc1e8ee9c762d,1022749807227418140,group-00340
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121517.jpg,Healthy,,300,300,c0505489ded774531b85a337575fc2422d761c05c8b9025dbfa4e6ece27dfef0,ff66d108cb0a7a535703317a87588a97ee25e6326764d2f3ce66ba353b77b030,1302873698417767060,group-00341
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121519.jpg,Healthy,,300,300,66fa7f47ebcb3620f4e626a76258cfa20682459256dc8add81cc5cea5f523cbe,b1498dc86846556f95ebe1bb302f0a4003358def5ced7214610e8e32d6a24b96,4949976762340862492,group-00342
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121521.jpg,Healthy,,300,300,5b169e62b553d8003715ea44062cdfa98ad0515c2bb4602530020389471a0d40,6148aa9fc730431abea8533112185409d06d6b73457bce7b3ef2ee9517b07fca,2640697190756379096,group-00343
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121522.jpg,Healthy,,300,300,c38332b9179c74bd90d734b202887d2b2d014d718c1860e8a8efd77860ae7619,23b415196d11dccd4ccc9774b2c39c2f6cff158b9c6ef723758b8e33e7742033,870816386093398296,group-00344
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121525.jpg,Healthy,,300,300,05475c34408706e60ae1b5a8a11d43f98b7f63b0578ab84bb6ed54f428db47fd,f5cd4f9479f19549c55e2ed2cd4c855bb0fba8bebe47c9738eaa888a7cda281b,5233422623695353605,group-00345
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121526.jpg,Healthy,,300,300,f2c3560a87a67787cd4bd5a66d88feedef7f5434482f9eb034cfb49d14c5aba7,59b30e3929a554ca988eab774568c61d085f14eb68b13c7fffaab3c8d0ccd9ca,4949623970828314377,group-00346
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121529.jpg,Healthy,,300,300,fbb6d2f2206729fcdda2f23169c10d282718ad730396c69ba2606e608bef87a1,283ac248e7a0ebfa86f63741d2e56c16b6770393885ded2f539d684f5b19fa40,4328109972973597301,group-00347
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121532.jpg,Healthy,,300,300,89b3d47f88546202a9768d1548d00e410775468683e8d84f0ffa406532b56f11,7e47caff6f306fd6838fc05e8fb697778dd10b32aff666b213bb7f7da4d2a973,7246468563773070397,group-00348
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121535.jpg,Healthy,,300,300,396a38bc6743f33e5f551ad076a499eceff700b1e012fec1376dd32eeafcd5f7,d812147e66dbd2bab825a47a6e8da5fc4c5c1dcaaf821ef622aef2d67285c10d,5499060994926395883,group-00349
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121539.jpg,Healthy,,300,300,6142ff63a6efefe2855ff32c6b63a889f69ea483258d3e2b03134fbf8dc75875,07e863c73a63d7457f92d12b52545a90ac156ae768e39c33648201cf3178c744,501109694100357547,group-00350
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121540.jpg,Healthy,,300,300,78e221906521a53db0e240c19c59ec51feb490fc9b28a280ec5739db8695d967,0f769b3c0357e248573f255343cd4af84106d87bb1aa4d01980b4ad3181d9807,2448378552647900347,group-00351
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121543.jpg,Healthy,,300,300,7dd5070d52e8fffe7d9a7b8ae44929d4d7364b1ee28fcd2f64db801f9d25ff1f,951e5844cb5a0ba05ea78bc13be6386c4d98d7d9cd964575bb79ca714db2ff18,8401071766707050219,group-00352
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121546.jpg,Healthy,,300,300,187809f6997f6d522c57809550b8164d3f42b4823c68c5e3197481fdfb93c624,61d02965b40a784dfee3886c901bd15392098832e7521e7f4db627a6e5e7e4f3,512482191088162027,group-00353
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121548.jpg,Healthy,,300,300,c8f32f5766aa3488f58c56920eeec94a76fab3e3344e513fe51e80249ca50810,120451aac0bd1d477193bf7c312497922f6bd8a9b867c518f64815b35a2c809c,915606584542237931,group-00354
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121549.jpg,Healthy,,300,300,1ed60ece8247086687115fc8c81abd7e8c788dd2867bbc93c69377c39643a2d0,528ddd3679529dd772cd5f378b7c594975e5c5a8b83c9169386f062b83a7c9f2,5264164751581501102,group-00355
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121551.jpg,Healthy,,300,300,1a612b5f2367e7462df17e4043942e0e142dba0070d1a404cd53162252e4ebbb,f831ad08741418e30fd152955576292ee024d7f023a967e091049b3ada50368a,3680088288114975230,group-00356
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121553.jpg,Healthy,,300,300,441680805424419418c2c465239907341ccee95d7bc508bd16e5232cfe6e2471,318d4c5610f7dfa36d7e4f58224fc74e8c39ce1246b2837a838df7db8ae45e82,5928527874407224043,group-00357
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121555.jpg,Healthy,,300,300,6df7301a210511cd5c46fad08daf919f697c4f5a424fea1fe4750a7d4168a6f6,52b7634cc7e2457a660e8b0016ca15bad90bb99dabb16fa736bbb3c36a1121cb,6116792472684940079,group-00358
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121557.jpg,Healthy,,300,300,cfbde76a92379d06a3d88d9727dd2586d25f6fd0a8aa08a91229b022d4fd86bd,3337055c0b598f4fd7bbe492eb46e2ddac938fc2ed7c9fe92ae4313524710897,1599004593833593326,group-00359
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121558.jpg,Healthy,,300,300,2e57e9936f419a19b3e9e81af37821969bc8a63a140f24db9cdfff18221c9558,ac3c9f18045ffe64bbd66623c8a651881039e5de89db66c4b8df4c70b655ed00,3610638534673646574,group-00360
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121600.jpg,Healthy,,300,300,b1709e2960beb8f108227c6be428c669a6525f0708d012d39213cf140bd157bf,2f55cd7fac85f8d77fb181431dca36cf7b4e17154f77856209d24d1bcd938bed,1304716637042794923,group-00361
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121602.jpg,Healthy,,300,300,fdad758ee19191b1076b3e6ed0c89636ac80756eb848adac600235ab363dfb82,70800ffcd476107dd8b730c60a4fb5df4f28bea9ea4dafcf1cb4373b8034a393,5826031630112725115,group-00362
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121604.jpg,Healthy,,300,300,3b75f5178def64886aebb4510017fce4ff172a5e822f9dee9295990f069c41cb,2167948d647ce0344798c83055f98922037f2e0ef395cfae1b7d27df037457de,6398379307793862459,group-00363
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121606.jpg,Healthy,,300,300,80e6103d68ee91ff3cc9bb8d8028f69f936fb74183adfbdcd18620aa46bc98ff,9caa44b53433f871e50c57298fb8362ab6c3df677f31d6bec17b97063c431cbc,7917832028391933870,group-00364
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121608.jpg,Healthy,,300,300,64453c8e0e1da89a6e2636e0eae92538467529c8f6c38c258f3795d1a0777030,ec18dc72384c576f8d924847dd37d5b53a191a2972306761cc682d67426e2b9a,2473558624611569900,group-00365
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121609.jpg,Healthy,,300,300,0707285b07a956064ca7c0c1137f2db76fac4acb8d87473a59a53068edf79bac,6f42a01ef965f9033eff956ae527baeab93834e2c09e7b1874e34fb63049df54,7103743711361890012,group-00366
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121611.jpg,Healthy,,300,300,c8eb1b5f9e847c9ce6afc0a4ce5ddb5a60407f317fcb702d712fbe612fd90905,b0e094de671f397c6c0d765f160a778a6916ad61200c2c857d381cf787f30cae,7075970979354549449,group-00367
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121612.jpg,Healthy,,300,300,47379d88e1696eeaf72a13251e1bbb94b5b20fb04fb21c620ffdff43a260af3f,651f592dcb56d246f1ab2a9295341822ed98bd47c2371be2d37f679a099199f0,2913972118551453129,group-00368
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121614.jpg,Healthy,,300,300,0eb0ce7588541d99bc41c0f106b2d3f245aad5cc64abcc0065f58ca84d1b20af,2522a816a0444e94ab65fc3b1370fb2c3eb5653dad046dc96857b71e5ea20a1a,681040244766078161,group-00369
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121623.jpg,Healthy,,300,300,4e62b670f6fa84acdc688959d060ae302073400b007ffc98859256b467a05c69,a06a347e2654b894f07f0c762607906095aa8d4bcef059ed6617bc7eaf1b305c,7571574731038970430,group-00370
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121625.jpg,Healthy,,300,300,ea151ce37347b6a5efee3df1ae6eb3e5a8232cfa1a4cdb87ca60eb7d90c1b753,a90da4678d51894e5a9168984628c7e1e90f452c1820345f93a0ca8a77c9cbb9,3796995470269766779,group-00371
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121628.jpg,Healthy,,300,300,09b08d7fa451af81b26ae70c454ae83a6478913ff349d8165b454f5e87e14e65,758d457f60ae85d079bfcf5d95f6c9211a2f749a211e5da5ca11b7a304651c62,2168874180336440878,group-00372
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121630.jpg,Healthy,,300,300,49e2b33063bc83da106f177c1edc92db0e80ca031c455bf3da97b753dd6c44d0,41fed1b33d3d65dc9e9ab2d4b5fc53ef2356d2af3973373bd49c94946c3e3800,6257841580384343598,group-00373
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121637.jpg,Healthy,,300,300,4642309c69d0f3aaa5ea692cf9965f248fa6ede4675af376ae65d6b9df70a603,a156c28b0ec111d05e78b5775cd0f2a945f0df5f0e36a7274565793631d8d947,8071544999999479415,group-00374
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121639.jpg,Healthy,,300,300,d5fd89b9c5235cd136cdf0a95e63e9a5a2e6e60468af6fc023d96b9da737de5f,d1ee9dddf0a4dd22994d229b6e2e16607c9ff2e672bd8773ec2232507ae84ac8,5792095406890872635,group-00375
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121641.jpg,Healthy,,300,300,be781bf600c7ac936b7fa05d023cf521818dc8a5eb00d832d2a26ee3b562ded5,e54a0f1ef62bc97f3595e0feb78fee50f3f33efc18aa4651fdff1c492bd18e61,1756854443460194169,group-00376
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121644.jpg,Healthy,,300,300,ae2dad6701c4af673314fe7fcf0c26d9ce50b116161acb29751e903974876f07,63076f9eaab2a4259ab90b7e9a4e5b247e7f5082ac7cefd4c8b77a6af2dba090,1783855485442782153,group-00377
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121646.jpg,Healthy,,300,300,5d3faaa1fc0a11385599db8cad6b04dbaf87bc178f8a910e95022bbf2e4d9fed,3d1f5c0112d5ef106996522be05b2ccb6983850e6b09b65270d1d655d7940821,4783312210661650873,group-00378
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121648.jpg,Healthy,,300,300,8b9cb92486d1e64b1e262da05f5ca2d1bc6909c412d91cd8a805f8442ebc5b85,ae022a9d09f13797a27882a1e4475599b37e78e385693dd6ad221606358c9676,6346108920333243323,group-00379
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121650.jpg,Healthy,,300,300,48c4a3ce0db918816f49f1f22480262ab00c384d75551d0000c2b4049fead4b7,c46aaf335eaa2c1467c7f87f4b5a598224b7f5fa5706f1806d21817427915231,5769665795112469403,group-00380
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121652.jpg,Healthy,,300,300,69e34a03080e556df7561bba0e8deef8afd0264f92f0779d28cead8edb12ba0d,041c771a9bacc6d619047415d7eb90aa3d81087f894ca5a0538efb8c4f279451,2310293990095505395,group-00381
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121653.jpg,Healthy,,300,300,e6f8f7736f90fc7862897e3fb5decb6dfa20437e2b3eafebcb087c753633c912,8d6e4e72d24b337e8ad0b740e2b27ecb319db8a0ca30669a011de543bc09d8a9,2467833099432028119,group-00382
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121655.jpg,Healthy,,300,300,47296df62e939d762ed484a750c3adea91a74157572e6d091014e76bc4f14b06,867b169d9a042622accfba75c3597d83fa07f20524f0ca3b372346472f2a5fa1,152982908235999187,group-00383
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121658.jpg,Healthy,,300,300,dc127386c82287bfb1f7183bbc53de91950af8972ee2d61046213ee5c7eed9c4,3063ecca67fa7511a9be0ae33e9da26fe6bb548595f3f9416ef2cc48d22faecf,1618693066336222381,group-00384
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121706.jpg,Healthy,,300,300,2a9675587ab82a59c550ee17c12de5c8f30579bb9e22e3953b68fc5575ef9232,43388a1b4959c9ffca9f7346c87ee6dfad53ca2a9830792f8164cd54b6480c68,4681923469672752533,group-00385
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121723.jpg,Healthy,,300,300,80360baa32a964c1618abb2706fc47f744679ef47e2861996da044d6c365b98f,a6546ddeea5d3a216b6f9f806fc418d490507a2d0fa166ab329e2d31ba896ef7,927940016701600942,group-00386
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121727.jpg,Healthy,,300,300,1d4cc8dac59286bbb1f568793b6c167b984dfd3fe69f8aa86a73be227da54135,31ffd7e98bb6c78626855daf27e169b8cfa34fafa6b584a5a28c688035c97295,6666367062456550635,group-00387
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121729.jpg,Healthy,,300,300,065e606f91981cf4b5728f923517bf8f07894da846c68d69c8e919baae26910a,4bcbb74ed8873b68b86307fc44c2dc10af067957ebb93c24646f08910c7e228e,462130125698458814,group-00388
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121731.jpg,Healthy,,300,300,94b1afc4229b7777f337c9cf412b4c6c997cb7888e5cb7a01fbecdb148d9cc3b,7083b845549eb7c74e0cb27f3c929f92478456021d4efabb4700fd329933621d,451968483253752318,group-00389
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121733.jpg,Healthy,,300,300,b5e8af16afbd194a5b7694f01fecc2a115fd7f9a45d0c99aec6c5281953f733e,e7dc19d2201ba9aeaf118ca306fc596e666414b5695cd88917b7869f052422d6,5062527858745495998,group-00390
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121735.jpg,Healthy,,300,300,d9d4ea11bbe97dcf8e6dcdf6e87c053bbc24fd7aa0bdadad6071530722981971,c7d5853f4405494bf915e4d609980d7d034ba66ba2c306a45febc0ce6fbe52e1,4060233397380796926,group-00391
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121737.jpg,Healthy,,300,300,2c4b36ab9c960c0b266cbcecaaa194aae4b6368eea0b9867037b9c5a29b64a26,6fb6586dd0accd845b9fc80c00231d6d7413e2d12704b1f847ecf7ce33daa7f3,7846661173855601150,group-00392
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121743.jpg,Healthy,,300,300,618930801a52ca7a404b245a5cb3da5e194400714bd62f185f673d49c9791496,43ddbd6cdf9562544e0a8cc73fcd486ae48e4449f0c6b3c851f4f2a8830ba5a3,2466869553203962347,group-00393
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121746.jpg,Healthy,,300,300,7126d912d776bc54f8b28488d5fd925f32a913b01c3d78c5c2a8007cbad7b4ac,86703b39f907cca7c9b319e5c41ceeb14f045dc3a4f150ca01ceb66168825eaf,3238237177487212986,group-00394
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121748.jpg,Healthy,,300,300,66efab32f0928e8d36ee5d5ce20c59fcb268824112ecd1dca2e8a463808ad0f0,4942dcd11df6522dc3f65e1c84473445b0f1c22cdd32f08261badfc50343226e,3510035261059947450,group-00395
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121750.jpg,Healthy,,300,300,374dd2c57db8ecadffe65e49282f7b2190120cfb76f551edb3060cb4924b54c0,e44993d23de6b53f6836825519795f7b82321ceebe36217ae470ff47197e96b8,8240269625554326126,group-00396
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121753.jpg,Healthy,,300,300,8e317b80dd208958984d781c9f1432d04b2684c1f81dbdc012731e6580382f6f,9849a8b0d7777371efe45dde3b279fc27aa2fee79f5175b51db9bc9f5abbc4b2,5068322002067936507,group-00397
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121755.jpg,Healthy,,300,300,c454149922a931b0c469226655d71f09457be4562c5c0038a65afa249d5d971f,90bb1d8007f0cbf3be34a904992968ab2ce9a960450552f4fb970caed09db338,2770395681650005243,group-00398
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121800.jpg,Healthy,,300,300,5d8ff030065708989b8ddef9ebc40d99f4c4e9fe2c1bbc1029daef75c5b961ea,83c307fd9fad95e3869596f7226bcb2a923b60a486834bc706be8f63e36213b8,5412258928440580334,group-00399
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121803.jpg,Healthy,,300,300,9497322e6d549a047867dee9ee90255d35a25668619305bfb0eb5998726c4dc4,4df6e66fa35939a8cb88b11b50c8d09477dc5dc243aa099c7e2d009be019b16c,2831801614964317374,group-00400
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121806.jpg,Healthy,,300,300,3f5c496be25b3340d0e6cbf9dc25f91d0f3e4cde7a908846cc353bdb420909ed,9e3334eb8bb852496e923fc06516f2ca80f12202da73ea59c6a19fc65407f233,2060690474663632062,group-00401
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121808.jpg,Healthy,,300,300,4685527761c7fd166d6c9818fef99c4664c55edaff34946e8c065e312123b3c4,80793d8a8fba24956d46f7782bbdf418adc718ef8aad7995c2c66453bd95e59a,7791724898085456382,group-00402
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121810.jpg,Healthy,,300,300,15651917613c64483a147c269c3d279d94a01ff49493bbcdc90881c1ef939fea,f6d1ad18d7281203ef413516e0c0694b14235b33f9e9e11af91686a77866b7cc,4139532731341618347,group-00403
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121813.jpg,Healthy,,300,300,108cb060db9b0738d0d31dcb87daad6665718da2f4c84aaf1cc856f9722a7462,2ed991d625f5e3956e5be5af6926c08f34deb5527cdfd611b36625fec3cf11ac,6436160715765477886,group-00404
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121816.jpg,Healthy,,300,300,54f1323a441d35cc6b4fabef6924bfe82cafb626a9f6ceddcc5b5b2781ca44db,101cc22714e54995a566352a6907a1a57f6f33bf566e5b7f0c3fb257dfb3471c,1802411571398183422,group-00405
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121818.jpg,Healthy,,300,300,2245bb527549052028551abf4898fd2075652b83fddae119f1d62970c89b197d,770464e6c6644cab5a5b991ac5f6b036ae1fffda829b10120f34e818f30caaea,7575923916973183854,group-00406
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121823.jpg,Healthy,,300,300,4edb33da673c83f24acfab473b99b7128e692187a8cf2596ea3feef360ceafda,bd383b6621f8510b4b081ae50ec7e362d33ec42862b029be40910cf5fb40ff93,5931915366280420142,group-00407
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121826.jpg,Healthy,,300,300,2b20b2b6a0be5fc6db0972f4ac2fbdd48e09f4bbe436f5a456d0623ebd7f8cb3,7feebc3e45f285032d20b5639ff71c9a27ce61a9df189e118c6ca68110984c91,7945225650957074942,group-00408
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121829.jpg,Healthy,,300,300,9b8572ad49645ff2178772d0dde538d3e5b5a3f342b20263e6895e7e0706d3e1,a6e723fb6b676b93008265c05650b0eec2e40b07187a91d47960653a1dad2f4c,5824899638600026622,group-00409
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121831.jpg,Healthy,,300,300,91f0f14b906c1c98edded76ca537fe85b1d4c8870dda0e7dcf0063f52028cc1f,566a471cac59e0a7b4c5acdb0dfdeb5c95317240a2ce5fde7a6a90dd94b00cf1,5300892370041987563,group-00410
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121832.jpg,Healthy,,300,300,4387f0836c9e8cc8d3ac13433a823794bcc14d70b20c2d6a504cc325096fd4e7,476857ea4cc2d022b775c4f422f26f36909f51e3a290a89c80b3434fa6ac7bd9,1302140560374386427,group-00411
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121834.jpg,Healthy,,300,300,e990889c791418d1ef850e32c2eab5702481f06298450a2a816683c15ad576ac,2720683d52502fae2bb89d6e0844d75d32d467644577ed0849b5a4af25f4b6e3,5490769689073028715,group-00412
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121836.jpg,Healthy,,300,300,7195b4e17b179582eb45bc62c566536f7a32632130c999017925e822b8bf36e0,9ec1363baf0dfe5e2336799a5e953a076983e91282f557ec134c23cbad2e7df9,412087983966256746,group-00413
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121843.jpg,Healthy,,300,300,6fa5547033e3f9cdffee3fbd7306a8888bc655c3b0de5e457ee7211f91abbc20,7d1fde6b727d9bdb61f78046a8432134defa788c7acb36176fe6c003bc9a98bf,3783942176551893038,group-00414
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121845.jpg,Healthy,,300,300,280ec41db8c8dd56f46dcb840bcc67aa767e91d9ba6c1212e472a7cef68584cc,d451602bd224928d3c454ad1ef3b3d20ca4dbb491e1c280a3a6059c17dda5f66,7188691240297058878,group-00415
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121847.jpg,Healthy,,300,300,560f296b7c5e9bb69b08f6884b8ff7d92ea5ae305dfc001c907a95ec88a0da50,cfaae5cd9002fe4467d908c7f59580887a520b31d690dcf6456c218aed43b315,1377108360429458238,group-00416
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121848.jpg,Healthy,,300,300,5f0bf4f8fdfc3c84354f2307461dab804fd6c71540907895f7f8662361176c02,7b359f7d395dc709a59a6caf99d6c77c5bf7294b19341c23f6060983b3999cc8,1495702582855615358,group-00417
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121850.jpg,Healthy,,300,300,d70ce9338079b36ee7274748b9384adbe6347da08b26ffe954fe0cb44ed68e6a,c741a1bb5b6e94b466cfd3e94d6184bd42cb1ecf5e6bc730234c4d7097b369c4,4092816880892793454,group-00418
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121852.jpg,Healthy,,300,300,43dceab33ee5ab653a342b8f5c7e24f6ed70a3cd72b63b21806c73ddf132b430,37ed186d08cb1e168c8214028adca397901938dd9bf58dcdb24ab7211826fae6,2065848967678284410,group-00419
